MODE,DATASET,PREPROC,ALGORITHM,ORDER,ALPHA,PRE,REC,SPE,F1,GEO,IBA
pca,contraceptive,_delaunay_edge_ratio_5.5,SGD,edge_ratio,5.5,0.5599999999999999,0.406,0.748,0.34,0.39,0.186
pca,contraceptive,_delaunay_edge_ratio_5.5,SVM,edge_ratio,5.5,0.5519999999999999,0.496,0.776,0.5039999999999999,0.616,0.37
pca,contraceptive,_delaunay_edge_ratio_6.0,ABC,edge_ratio,6.0,0.55,0.522,0.764,0.524,0.63,0.386
pca,contraceptive,_delaunay_edge_ratio_6.0,DTREE,edge_ratio,6.0,0.466,0.466,0.7139999999999999,0.466,0.57,0.32
pca,contraceptive,_delaunay_edge_ratio_6.0,KNN,edge_ratio,6.0,0.492,0.47400000000000003,0.742,0.47400000000000003,0.584,0.33799999999999997
pca,contraceptive,_delaunay_edge_ratio_6.0,LRG,edge_ratio,6.0,0.5359999999999999,0.514,0.766,0.52,0.626,0.384
pca,contraceptive,_delaunay_edge_ratio_6.0,MLP,edge_ratio,6.0,0.5860000000000001,0.548,0.792,0.554,0.6540000000000001,0.422
pca,contraceptive,_delaunay_edge_ratio_6.0,RF,edge_ratio,6.0,0.538,0.538,0.7539999999999999,0.536,0.632,0.396
pca,contraceptive,_delaunay_edge_ratio_6.0,SGD,edge_ratio,6.0,0.51,0.422,0.742,0.37,0.43,0.21600000000000003
pca,contraceptive,_delaunay_edge_ratio_6.0,SVM,edge_ratio,6.0,0.5559999999999999,0.49800000000000005,0.7799999999999999,0.504,0.618,0.372
pca,contraceptive,_delaunay_edge_ratio_6.5,ABC,edge_ratio,6.5,0.524,0.496,0.75,0.5,0.6060000000000001,0.358
pca,contraceptive,_delaunay_edge_ratio_6.5,DTREE,edge_ratio,6.5,0.49000000000000005,0.484,0.728,0.484,0.5919999999999999,0.34400000000000003
pca,contraceptive,_delaunay_edge_ratio_6.5,KNN,edge_ratio,6.5,0.508,0.48,0.752,0.484,0.596,0.35
pca,contraceptive,_delaunay_edge_ratio_6.5,LRG,edge_ratio,6.5,0.53,0.508,0.758,0.508,0.618,0.376
pca,contraceptive,_delaunay_edge_ratio_6.5,MLP,edge_ratio,6.5,0.588,0.546,0.794,0.554,0.6559999999999999,0.42000000000000004
pca,contraceptive,_delaunay_edge_ratio_6.5,RF,edge_ratio,6.5,0.53,0.524,0.748,0.524,0.624,0.382
pca,contraceptive,_delaunay_edge_ratio_6.5,SGD,edge_ratio,6.5,0.27599999999999997,0.43,0.578,0.27,0.096,0.022
pca,contraceptive,_delaunay_edge_ratio_6.5,SVM,edge_ratio,6.5,0.55,0.492,0.774,0.5,0.612,0.366
pca,contraceptive,_delaunay_edge_ratio_7.0,ABC,edge_ratio,7.0,0.548,0.526,0.7619999999999999,0.53,0.63,0.388
pca,contraceptive,_delaunay_edge_ratio_7.0,DTREE,edge_ratio,7.0,0.458,0.4539999999999999,0.708,0.454,0.564,0.312
pca,contraceptive,_delaunay_edge_ratio_7.0,KNN,edge_ratio,7.0,0.502,0.48,0.744,0.484,0.594,0.34400000000000003
pca,contraceptive,_delaunay_edge_ratio_7.0,LRG,edge_ratio,7.0,0.532,0.51,0.76,0.514,0.62,0.378
pca,contraceptive,_delaunay_edge_ratio_7.0,MLP,edge_ratio,7.0,0.5860000000000001,0.5479999999999999,0.788,0.558,0.6580000000000001,0.42000000000000004
pca,contraceptive,_delaunay_edge_ratio_7.0,RF,edge_ratio,7.0,0.526,0.526,0.7459999999999999,0.524,0.6239999999999999,0.382
pca,contraceptive,_delaunay_edge_ratio_7.0,SGD,edge_ratio,7.0,0.398,0.362,0.7,0.26,0.264,0.11600000000000002
pca,contraceptive,_delaunay_edge_ratio_7.0,SVM,edge_ratio,7.0,0.55,0.496,0.774,0.502,0.616,0.368
pca,contraceptive,_delaunay_edge_ratio_7.5,ABC,edge_ratio,7.5,0.546,0.524,0.7620000000000001,0.528,0.63,0.388
pca,contraceptive,_delaunay_edge_ratio_7.5,DTREE,edge_ratio,7.5,0.47000000000000003,0.47400000000000003,0.718,0.47400000000000003,0.5780000000000001,0.33
pca,contraceptive,_delaunay_edge_ratio_7.5,KNN,edge_ratio,7.5,0.5039999999999999,0.484,0.748,0.48599999999999993,0.594,0.34800000000000003
pca,contraceptive,_delaunay_edge_ratio_7.5,LRG,edge_ratio,7.5,0.5359999999999999,0.512,0.7619999999999999,0.516,0.622,0.38
pca,contraceptive,_delaunay_edge_ratio_7.5,MLP,edge_ratio,7.5,0.582,0.544,0.788,0.552,0.654,0.42000000000000004
pca,contraceptive,_delaunay_edge_ratio_7.5,RF,edge_ratio,7.5,0.528,0.526,0.748,0.526,0.622,0.384
pca,contraceptive,_delaunay_edge_ratio_7.5,SGD,edge_ratio,7.5,0.51,0.48,0.696,0.418,0.44799999999999995,0.23399999999999999
pca,contraceptive,_delaunay_edge_ratio_7.5,SVM,edge_ratio,7.5,0.558,0.49800000000000005,0.78,0.506,0.62,0.378
pca,contraceptive,_delaunay_edge_ratio_8.0,ABC,edge_ratio,8.0,0.546,0.522,0.7619999999999999,0.5200000000000001,0.624,0.38
pca,contraceptive,_delaunay_edge_ratio_8.0,DTREE,edge_ratio,8.0,0.47800000000000004,0.476,0.718,0.476,0.58,0.33
pca,contraceptive,_delaunay_edge_ratio_8.0,KNN,edge_ratio,8.0,0.514,0.48599999999999993,0.7500000000000001,0.48599999999999993,0.598,0.35
pca,contraceptive,_delaunay_edge_ratio_8.0,LRG,edge_ratio,8.0,0.532,0.514,0.76,0.514,0.62,0.38
pca,contraceptive,_delaunay_edge_ratio_8.0,MLP,edge_ratio,8.0,0.588,0.55,0.794,0.56,0.658,0.426
pca,contraceptive,_delaunay_edge_ratio_8.0,RF,edge_ratio,8.0,0.53,0.528,0.75,0.528,0.628,0.38599999999999995
pca,contraceptive,_delaunay_edge_ratio_8.0,SGD,edge_ratio,8.0,0.40800000000000003,0.39,0.6679999999999999,0.282,0.242,0.088
pca,contraceptive,_delaunay_edge_ratio_8.0,SVM,edge_ratio,8.0,0.5479999999999999,0.49399999999999994,0.7779999999999999,0.49800000000000005,0.614,0.368
pca,contraceptive,_delaunay_edge_ratio_8.5,ABC,edge_ratio,8.5,0.53,0.508,0.7559999999999999,0.514,0.6180000000000001,0.376
pca,contraceptive,_delaunay_edge_ratio_8.5,DTREE,edge_ratio,8.5,0.47800000000000004,0.476,0.722,0.476,0.582,0.332
pca,contraceptive,_delaunay_edge_ratio_8.5,KNN,edge_ratio,8.5,0.5,0.4779999999999999,0.742,0.48,0.592,0.34400000000000003
pca,contraceptive,_delaunay_edge_ratio_8.5,LRG,edge_ratio,8.5,0.53,0.512,0.758,0.514,0.62,0.378
pca,contraceptive,_delaunay_edge_ratio_8.5,MLP,edge_ratio,8.5,0.576,0.55,0.7859999999999999,0.558,0.658,0.422
pca,contraceptive,_delaunay_edge_ratio_8.5,RF,edge_ratio,8.5,0.532,0.532,0.75,0.5280000000000001,0.626,0.38599999999999995
pca,contraceptive,_delaunay_edge_ratio_8.5,SGD,edge_ratio,8.5,0.42399999999999993,0.462,0.674,0.39,0.4119999999999999,0.22200000000000003
pca,contraceptive,_delaunay_edge_ratio_8.5,SVM,edge_ratio,8.5,0.5579999999999999,0.502,0.78,0.506,0.62,0.37600000000000006
pca,contraceptive,_delaunay_edge_ratio_9.0,ABC,edge_ratio,9.0,0.5279999999999999,0.49800000000000005,0.752,0.502,0.608,0.364
pca,contraceptive,_delaunay_edge_ratio_9.0,DTREE,edge_ratio,9.0,0.476,0.47800000000000004,0.724,0.47400000000000003,0.58,0.336
pca,contraceptive,_delaunay_edge_ratio_9.0,KNN,edge_ratio,9.0,0.504,0.484,0.748,0.48599999999999993,0.596,0.34800000000000003
pca,contraceptive,_delaunay_edge_ratio_9.0,LRG,edge_ratio,9.0,0.53,0.51,0.76,0.5119999999999999,0.62,0.378
pca,contraceptive,_delaunay_edge_ratio_9.0,MLP,edge_ratio,9.0,0.59,0.552,0.794,0.5559999999999999,0.658,0.42800000000000005
pca,contraceptive,_delaunay_edge_ratio_9.0,RF,edge_ratio,9.0,0.536,0.536,0.752,0.534,0.634,0.392
pca,contraceptive,_delaunay_edge_ratio_9.0,SGD,edge_ratio,9.0,0.41200000000000003,0.454,0.682,0.378,0.376,0.192
pca,contraceptive,_delaunay_edge_ratio_9.0,SVM,edge_ratio,9.0,0.5559999999999999,0.49800000000000005,0.778,0.5039999999999999,0.616,0.37
pca,contraceptive,_delaunay_edge_ratio_9.5,ABC,edge_ratio,9.5,0.5439999999999999,0.526,0.76,0.528,0.628,0.38599999999999995
pca,contraceptive,_delaunay_edge_ratio_9.5,DTREE,edge_ratio,9.5,0.4779999999999999,0.4779999999999999,0.722,0.476,0.582,0.332
pca,contraceptive,_delaunay_edge_ratio_9.5,KNN,edge_ratio,9.5,0.502,0.48,0.7460000000000001,0.48200000000000004,0.592,0.346
pca,contraceptive,_delaunay_edge_ratio_9.5,LRG,edge_ratio,9.5,0.536,0.51,0.762,0.516,0.62,0.378
pca,contraceptive,_delaunay_edge_ratio_9.5,MLP,edge_ratio,9.5,0.584,0.5479999999999999,0.79,0.556,0.654,0.42000000000000004
pca,contraceptive,_delaunay_edge_ratio_9.5,RF,edge_ratio,9.5,0.53,0.53,0.752,0.53,0.626,0.388
pca,contraceptive,_delaunay_edge_ratio_9.5,SGD,edge_ratio,9.5,0.45200000000000007,0.43,0.6639999999999999,0.33799999999999997,0.346,0.152
pca,contraceptive,_delaunay_edge_ratio_9.5,SVM,edge_ratio,9.5,0.546,0.492,0.776,0.496,0.612,0.364
pca,contraceptive,_delaunay_max_solid_angle_1.0,ABC,max_solid_angle,1.0,0.548,0.526,0.764,0.53,0.632,0.38999999999999996
pca,contraceptive,_delaunay_max_solid_angle_1.0,DTREE,max_solid_angle,1.0,0.466,0.462,0.716,0.4640000000000001,0.5719999999999998,0.32199999999999995
pca,contraceptive,_delaunay_max_solid_angle_1.0,KNN,max_solid_angle,1.0,0.502,0.48,0.748,0.48200000000000004,0.594,0.34800000000000003
pca,contraceptive,_delaunay_max_solid_angle_1.0,LRG,max_solid_angle,1.0,0.536,0.516,0.762,0.516,0.624,0.38199999999999995
pca,contraceptive,_delaunay_max_solid_angle_1.0,MLP,max_solid_angle,1.0,0.584,0.544,0.79,0.5519999999999999,0.654,0.41600000000000004
pca,contraceptive,_delaunay_max_solid_angle_1.0,RF,max_solid_angle,1.0,0.53,0.528,0.75,0.5279999999999999,0.6239999999999999,0.386
pca,contraceptive,_delaunay_max_solid_angle_1.0,SGD,max_solid_angle,1.0,0.434,0.422,0.708,0.344,0.388,0.19
pca,contraceptive,_delaunay_max_solid_angle_1.0,SVM,max_solid_angle,1.0,0.5680000000000001,0.504,0.784,0.5119999999999999,0.622,0.378
pca,contraceptive,_delaunay_max_solid_angle_1.5,ABC,max_solid_angle,1.5,0.526,0.5,0.752,0.506,0.612,0.364
pca,contraceptive,_delaunay_max_solid_angle_1.5,DTREE,max_solid_angle,1.5,0.49399999999999994,0.48599999999999993,0.7299999999999999,0.488,0.5960000000000001,0.348
pca,contraceptive,_delaunay_max_solid_angle_1.5,KNN,max_solid_angle,1.5,0.51,0.488,0.748,0.488,0.6,0.352
pca,contraceptive,_delaunay_max_solid_angle_1.5,LRG,max_solid_angle,1.5,0.534,0.516,0.76,0.518,0.624,0.382
pca,contraceptive,_delaunay_max_solid_angle_1.5,MLP,max_solid_angle,1.5,0.5860000000000001,0.554,0.788,0.558,0.66,0.42400000000000004
pca,contraceptive,_delaunay_max_solid_angle_1.5,RF,max_solid_angle,1.5,0.534,0.53,0.75,0.53,0.6260000000000001,0.386
pca,contraceptive,_delaunay_max_solid_angle_1.5,SGD,max_solid_angle,1.5,0.4760000000000001,0.43,0.7,0.35,0.378,0.17800000000000002
pca,contraceptive,_delaunay_max_solid_angle_1.5,SVM,max_solid_angle,1.5,0.562,0.504,0.784,0.5119999999999999,0.624,0.38
pca,contraceptive,_delaunay_max_solid_angle_2.0,ABC,max_solid_angle,2.0,0.5519999999999999,0.53,0.764,0.5359999999999999,0.634,0.396
pca,contraceptive,_delaunay_max_solid_angle_2.0,DTREE,max_solid_angle,2.0,0.4699999999999999,0.46799999999999997,0.72,0.4699999999999999,0.574,0.328
pca,contraceptive,_delaunay_max_solid_angle_2.0,KNN,max_solid_angle,2.0,0.5120000000000001,0.488,0.75,0.49000000000000005,0.602,0.35600000000000004
pca,contraceptive,_delaunay_max_solid_angle_2.0,LRG,max_solid_angle,2.0,0.5359999999999999,0.514,0.762,0.518,0.626,0.38199999999999995
pca,contraceptive,_delaunay_max_solid_angle_2.0,MLP,max_solid_angle,2.0,0.584,0.544,0.788,0.55,0.654,0.418
pca,contraceptive,_delaunay_max_solid_angle_2.0,RF,max_solid_angle,2.0,0.532,0.528,0.752,0.528,0.628,0.386
pca,contraceptive,_delaunay_max_solid_angle_2.0,SGD,max_solid_angle,2.0,0.46799999999999997,0.434,0.6960000000000001,0.358,0.396,0.19
pca,contraceptive,_delaunay_max_solid_angle_2.0,SVM,max_solid_angle,2.0,0.5599999999999999,0.5,0.784,0.508,0.6199999999999999,0.374
pca,contraceptive,_delaunay_max_solid_angle_2.5,ABC,max_solid_angle,2.5,0.532,0.5120000000000001,0.754,0.516,0.618,0.376
pca,contraceptive,_delaunay_max_solid_angle_2.5,DTREE,max_solid_angle,2.5,0.472,0.47000000000000003,0.724,0.472,0.578,0.328
pca,contraceptive,_delaunay_max_solid_angle_2.5,KNN,max_solid_angle,2.5,0.5,0.48,0.742,0.48200000000000004,0.5919999999999999,0.34199999999999997
pca,contraceptive,_delaunay_max_solid_angle_2.5,LRG,max_solid_angle,2.5,0.536,0.518,0.764,0.518,0.624,0.384
pca,contraceptive,_delaunay_max_solid_angle_2.5,MLP,max_solid_angle,2.5,0.5820000000000001,0.55,0.79,0.558,0.656,0.422
pca,contraceptive,_delaunay_max_solid_angle_2.5,RF,max_solid_angle,2.5,0.534,0.532,0.75,0.532,0.6279999999999999,0.388
pca,contraceptive,_delaunay_max_solid_angle_2.5,SGD,max_solid_angle,2.5,0.43200000000000005,0.41999999999999993,0.7440000000000001,0.352,0.404,0.22800000000000004
pca,contraceptive,_delaunay_max_solid_angle_2.5,SVM,max_solid_angle,2.5,0.568,0.51,0.7879999999999999,0.518,0.63,0.386
pca,contraceptive,_delaunay_max_solid_angle_3.0,ABC,max_solid_angle,3.0,0.552,0.526,0.768,0.532,0.632,0.39
pca,contraceptive,_delaunay_max_solid_angle_3.0,DTREE,max_solid_angle,3.0,0.48,0.4779999999999999,0.726,0.4779999999999999,0.5860000000000001,0.336
pca,contraceptive,_delaunay_max_solid_angle_3.0,KNN,max_solid_angle,3.0,0.508,0.484,0.7500000000000001,0.484,0.596,0.348
pca,contraceptive,_delaunay_max_solid_angle_3.0,LRG,max_solid_angle,3.0,0.54,0.516,0.764,0.518,0.624,0.386
pca,contraceptive,_delaunay_max_solid_angle_3.0,MLP,max_solid_angle,3.0,0.584,0.55,0.7899999999999999,0.556,0.6540000000000001,0.422
pca,contraceptive,_delaunay_max_solid_angle_3.0,RF,max_solid_angle,3.0,0.526,0.5239999999999999,0.748,0.526,0.624,0.384
pca,contraceptive,_delaunay_max_solid_angle_3.0,SGD,max_solid_angle,3.0,0.48200000000000004,0.41200000000000003,0.6859999999999999,0.312,0.294,0.12999999999999998
pca,contraceptive,_delaunay_max_solid_angle_3.0,SVM,max_solid_angle,3.0,0.5640000000000001,0.508,0.7859999999999999,0.516,0.626,0.38199999999999995
pca,contraceptive,_delaunay_max_solid_angle_3.5,ABC,max_solid_angle,3.5,0.5559999999999999,0.532,0.764,0.538,0.634,0.394
pca,contraceptive,_delaunay_max_solid_angle_3.5,DTREE,max_solid_angle,3.5,0.472,0.4699999999999999,0.7180000000000001,0.472,0.5740000000000001,0.326
pca,contraceptive,_delaunay_max_solid_angle_3.5,KNN,max_solid_angle,3.5,0.518,0.496,0.752,0.49800000000000005,0.606,0.36199999999999993
pca,contraceptive,_delaunay_max_solid_angle_3.5,LRG,max_solid_angle,3.5,0.5359999999999999,0.516,0.762,0.52,0.6239999999999999,0.382
pca,contraceptive,_delaunay_max_solid_angle_3.5,MLP,max_solid_angle,3.5,0.58,0.548,0.7859999999999999,0.554,0.656,0.42000000000000004
pca,contraceptive,_delaunay_max_solid_angle_3.5,RF,max_solid_angle,3.5,0.522,0.522,0.7459999999999999,0.5200000000000001,0.62,0.378
pca,contraceptive,_delaunay_max_solid_angle_3.5,SGD,max_solid_angle,3.5,0.496,0.352,0.742,0.246,0.296,0.146
pca,contraceptive,_delaunay_max_solid_angle_3.5,SVM,max_solid_angle,3.5,0.556,0.5,0.78,0.508,0.618,0.37399999999999994
pca,contraceptive,_delaunay_max_solid_angle_4.0,ABC,max_solid_angle,4.0,0.5579999999999999,0.53,0.7699999999999999,0.536,0.6359999999999999,0.398
pca,contraceptive,_delaunay_max_solid_angle_4.0,DTREE,max_solid_angle,4.0,0.472,0.46799999999999997,0.72,0.4699999999999999,0.5780000000000001,0.326
pca,contraceptive,_delaunay_max_solid_angle_4.0,KNN,max_solid_angle,4.0,0.504,0.48,0.748,0.484,0.592,0.34800000000000003
pca,contraceptive,_delaunay_max_solid_angle_4.0,LRG,max_solid_angle,4.0,0.534,0.516,0.762,0.52,0.622,0.384
pca,contraceptive,_delaunay_max_solid_angle_4.0,MLP,max_solid_angle,4.0,0.584,0.55,0.79,0.558,0.6580000000000001,0.422
pca,contraceptive,_delaunay_max_solid_angle_4.0,RF,max_solid_angle,4.0,0.532,0.53,0.75,0.53,0.6260000000000001,0.38599999999999995
pca,contraceptive,_delaunay_max_solid_angle_4.0,SGD,max_solid_angle,4.0,0.556,0.39399999999999996,0.708,0.30999999999999994,0.31799999999999995,0.148
pca,contraceptive,_delaunay_max_solid_angle_4.0,SVM,max_solid_angle,4.0,0.554,0.5039999999999999,0.7780000000000001,0.506,0.62,0.374
pca,contraceptive,_delaunay_max_solid_angle_4.5,ABC,max_solid_angle,4.5,0.534,0.514,0.758,0.52,0.6220000000000001,0.38
pca,contraceptive,_delaunay_max_solid_angle_4.5,DTREE,max_solid_angle,4.5,0.48599999999999993,0.48200000000000004,0.726,0.484,0.5879999999999999,0.34199999999999997
pca,contraceptive,_delaunay_max_solid_angle_4.5,KNN,max_solid_angle,4.5,0.5,0.47400000000000003,0.744,0.4779999999999999,0.5919999999999999,0.34199999999999997
pca,contraceptive,_delaunay_max_solid_angle_4.5,LRG,max_solid_angle,4.5,0.538,0.5199999999999999,0.766,0.5199999999999999,0.626,0.384
pca,contraceptive,_delaunay_max_solid_angle_4.5,MLP,max_solid_angle,4.5,0.582,0.546,0.79,0.554,0.6519999999999999,0.42000000000000004
pca,contraceptive,_delaunay_max_solid_angle_4.5,RF,max_solid_angle,4.5,0.53,0.53,0.75,0.53,0.624,0.382
pca,contraceptive,_delaunay_max_solid_angle_4.5,SGD,max_solid_angle,4.5,0.526,0.4720000000000001,0.7260000000000002,0.43600000000000005,0.49400000000000005,0.27
pca,contraceptive,_delaunay_max_solid_angle_4.5,SVM,max_solid_angle,4.5,0.5700000000000001,0.508,0.788,0.514,0.626,0.384
pca,contraceptive,_delaunay_max_solid_angle_5.0,ABC,max_solid_angle,5.0,0.554,0.5279999999999999,0.766,0.532,0.632,0.39199999999999996
pca,contraceptive,_delaunay_max_solid_angle_5.0,DTREE,max_solid_angle,5.0,0.48,0.476,0.724,0.47800000000000004,0.5839999999999999,0.336
pca,contraceptive,_delaunay_max_solid_angle_5.0,KNN,max_solid_angle,5.0,0.5,0.472,0.746,0.47400000000000003,0.588,0.33799999999999997
pca,contraceptive,_delaunay_max_solid_angle_5.0,LRG,max_solid_angle,5.0,0.538,0.516,0.764,0.518,0.624,0.382
pca,contraceptive,_delaunay_max_solid_angle_5.0,MLP,max_solid_angle,5.0,0.58,0.542,0.788,0.548,0.648,0.414
pca,contraceptive,_delaunay_max_solid_angle_5.0,RF,max_solid_angle,5.0,0.526,0.5280000000000001,0.7459999999999999,0.526,0.622,0.38
pca,contraceptive,_delaunay_max_solid_angle_5.0,SGD,max_solid_angle,5.0,0.40199999999999997,0.348,0.748,0.25,0.282,0.13799999999999998
pca,contraceptive,_delaunay_max_solid_angle_5.0,SVM,max_solid_angle,5.0,0.5559999999999999,0.5,0.782,0.51,0.6220000000000001,0.374
pca,contraceptive,_delaunay_max_solid_angle_5.5,ABC,max_solid_angle,5.5,0.546,0.518,0.7620000000000001,0.522,0.628,0.384
pca,contraceptive,_delaunay_max_solid_angle_5.5,DTREE,max_solid_angle,5.5,0.49000000000000005,0.48600000000000004,0.7299999999999999,0.48600000000000004,0.5919999999999999,0.346
pca,contraceptive,_delaunay_max_solid_angle_5.5,KNN,max_solid_angle,5.5,0.504,0.4779999999999999,0.748,0.48200000000000004,0.594,0.348
pca,contraceptive,_delaunay_max_solid_angle_5.5,LRG,max_solid_angle,5.5,0.53,0.5119999999999999,0.76,0.518,0.62,0.38
pca,contraceptive,_delaunay_max_solid_angle_5.5,MLP,max_solid_angle,5.5,0.584,0.552,0.792,0.556,0.6559999999999999,0.426
pca,contraceptive,_delaunay_max_solid_angle_5.5,RF,max_solid_angle,5.5,0.538,0.536,0.754,0.536,0.632,0.392
pca,contraceptive,_delaunay_max_solid_angle_5.5,SGD,max_solid_angle,5.5,0.534,0.45999999999999996,0.734,0.406,0.458,0.266
pca,contraceptive,_delaunay_max_solid_angle_5.5,SVM,max_solid_angle,5.5,0.5599999999999999,0.504,0.78,0.51,0.624,0.374
pca,contraceptive,_delaunay_max_solid_angle_6.0,ABC,max_solid_angle,6.0,0.5599999999999999,0.536,0.768,0.542,0.638,0.39999999999999997
pca,contraceptive,_delaunay_max_solid_angle_6.0,DTREE,max_solid_angle,6.0,0.47400000000000003,0.4699999999999999,0.724,0.4699999999999999,0.5780000000000001,0.33
pca,contraceptive,_delaunay_max_solid_angle_6.0,KNN,max_solid_angle,6.0,0.5,0.472,0.746,0.476,0.5879999999999999,0.34199999999999997
pca,contraceptive,_delaunay_max_solid_angle_6.0,LRG,max_solid_angle,6.0,0.5359999999999999,0.516,0.76,0.518,0.626,0.382
pca,contraceptive,_delaunay_max_solid_angle_6.0,MLP,max_solid_angle,6.0,0.59,0.55,0.792,0.558,0.6599999999999999,0.426
pca,contraceptive,_delaunay_max_solid_angle_6.0,RF,max_solid_angle,6.0,0.532,0.53,0.75,0.53,0.628,0.384
pca,contraceptive,_delaunay_max_solid_angle_6.0,SGD,max_solid_angle,6.0,0.518,0.39799999999999996,0.714,0.336,0.40599999999999997,0.186
pca,contraceptive,_delaunay_max_solid_angle_6.0,SVM,max_solid_angle,6.0,0.562,0.506,0.784,0.51,0.626,0.38
pca,contraceptive,_delaunay_max_solid_angle_6.5,ABC,max_solid_angle,6.5,0.5280000000000001,0.508,0.7539999999999999,0.51,0.616,0.372
pca,contraceptive,_delaunay_max_solid_angle_6.5,DTREE,max_solid_angle,6.5,0.48599999999999993,0.484,0.7280000000000001,0.484,0.5860000000000001,0.34
pca,contraceptive,_delaunay_max_solid_angle_6.5,KNN,max_solid_angle,6.5,0.504,0.4779999999999999,0.7460000000000001,0.48200000000000004,0.594,0.34400000000000003
pca,contraceptive,_delaunay_max_solid_angle_6.5,LRG,max_solid_angle,6.5,0.534,0.5119999999999999,0.76,0.514,0.62,0.38
pca,contraceptive,_delaunay_max_solid_angle_6.5,MLP,max_solid_angle,6.5,0.582,0.544,0.79,0.554,0.654,0.42000000000000004
pca,contraceptive,_delaunay_max_solid_angle_6.5,RF,max_solid_angle,6.5,0.534,0.532,0.7539999999999999,0.532,0.628,0.38999999999999996
pca,contraceptive,_delaunay_max_solid_angle_6.5,SGD,max_solid_angle,6.5,0.5,0.40599999999999997,0.6900000000000001,0.32199999999999995,0.346,0.14600000000000002
pca,contraceptive,_delaunay_max_solid_angle_6.5,SVM,max_solid_angle,6.5,0.5559999999999999,0.496,0.778,0.5,0.616,0.37
pca,contraceptive,_delaunay_max_solid_angle_7.0,ABC,max_solid_angle,7.0,0.528,0.504,0.756,0.508,0.612,0.37
pca,contraceptive,_delaunay_max_solid_angle_7.0,DTREE,max_solid_angle,7.0,0.492,0.484,0.732,0.488,0.592,0.34400000000000003
pca,contraceptive,_delaunay_max_solid_angle_7.0,KNN,max_solid_angle,7.0,0.506,0.48200000000000004,0.75,0.484,0.594,0.34800000000000003
pca,contraceptive,_delaunay_max_solid_angle_7.0,LRG,max_solid_angle,7.0,0.536,0.516,0.764,0.518,0.624,0.382
pca,contraceptive,_delaunay_max_solid_angle_7.0,MLP,max_solid_angle,7.0,0.582,0.542,0.788,0.552,0.652,0.41600000000000004
pca,contraceptive,_delaunay_max_solid_angle_7.0,RF,max_solid_angle,7.0,0.53,0.532,0.752,0.53,0.628,0.388
pca,contraceptive,_delaunay_max_solid_angle_7.0,SGD,max_solid_angle,7.0,0.564,0.43,0.752,0.38,0.4499999999999999,0.22400000000000003
pca,contraceptive,_delaunay_max_solid_angle_7.0,SVM,max_solid_angle,7.0,0.562,0.504,0.782,0.5119999999999999,0.622,0.37600000000000006
pca,contraceptive,_delaunay_max_solid_angle_7.5,ABC,max_solid_angle,7.5,0.55,0.526,0.762,0.53,0.63,0.39
pca,contraceptive,_delaunay_max_solid_angle_7.5,DTREE,max_solid_angle,7.5,0.476,0.472,0.724,0.47400000000000003,0.582,0.332
pca,contraceptive,_delaunay_max_solid_angle_7.5,KNN,max_solid_angle,7.5,0.496,0.4699999999999999,0.744,0.47400000000000003,0.584,0.33799999999999997
pca,contraceptive,_delaunay_max_solid_angle_7.5,LRG,max_solid_angle,7.5,0.532,0.514,0.7580000000000001,0.516,0.62,0.378
pca,contraceptive,_delaunay_max_solid_angle_7.5,MLP,max_solid_angle,7.5,0.58,0.548,0.786,0.5559999999999999,0.654,0.42000000000000004
pca,contraceptive,_delaunay_max_solid_angle_7.5,RF,max_solid_angle,7.5,0.54,0.534,0.756,0.534,0.6340000000000001,0.394
pca,contraceptive,_delaunay_max_solid_angle_7.5,SGD,max_solid_angle,7.5,0.476,0.45999999999999996,0.7100000000000002,0.402,0.46399999999999997,0.25
pca,contraceptive,_delaunay_max_solid_angle_7.5,SVM,max_solid_angle,7.5,0.5660000000000001,0.506,0.782,0.514,0.626,0.38199999999999995
pca,contraceptive,_delaunay_max_solid_angle_8.0,ABC,max_solid_angle,8.0,0.5519999999999999,0.526,0.7620000000000001,0.53,0.63,0.388
pca,contraceptive,_delaunay_max_solid_angle_8.0,DTREE,max_solid_angle,8.0,0.48200000000000004,0.4779999999999999,0.7220000000000001,0.4779999999999999,0.5820000000000001,0.336
pca,contraceptive,_delaunay_max_solid_angle_8.0,KNN,max_solid_angle,8.0,0.508,0.48,0.748,0.484,0.594,0.34600000000000003
pca,contraceptive,_delaunay_max_solid_angle_8.0,LRG,max_solid_angle,8.0,0.534,0.514,0.7619999999999999,0.518,0.626,0.382
pca,contraceptive,_delaunay_max_solid_angle_8.0,MLP,max_solid_angle,8.0,0.588,0.546,0.794,0.552,0.656,0.42000000000000004
pca,contraceptive,_delaunay_max_solid_angle_8.0,RF,max_solid_angle,8.0,0.532,0.532,0.748,0.532,0.628,0.388
pca,contraceptive,_delaunay_max_solid_angle_8.0,SGD,max_solid_angle,8.0,0.39,0.404,0.692,0.304,0.292,0.13399999999999998
pca,contraceptive,_delaunay_max_solid_angle_8.0,SVM,max_solid_angle,8.0,0.56,0.496,0.7799999999999999,0.502,0.616,0.37200000000000005
pca,contraceptive,_delaunay_max_solid_angle_8.5,ABC,max_solid_angle,8.5,0.526,0.506,0.752,0.51,0.616,0.36999999999999994
